EP1592424A1	T	0	11	Cabergoline	TRIVIAL
EP1593679A1	A	215	245	3- or 4-monosubstituted phenol	FAMILY
EP1593679A1	A	25	55	3- or 4-monosubstituted phenol	FAMILY
EP1593679A1	T	0	30	3- Or 4-monosubstituted phenol	FAMILY
EP1596849A1	A	343	353	tamsulosin	TRIVIAL
EP1596849A1	A	83	93	tamsulosin	TRIVIAL
EP1596849A1	T	50	60	tamsulosin	TRIVIAL
EP1596859A1	A	624	634	Pleconaril	TRIVIAL
EP1596859A1	T	55	65	pleconaril	TRIVIAL
EP1597255A1	A	25	34	rhodanine	FAMILY
EP1597255A1	T	0	9	Rhodanine	FAMILY
EP1598066A1	A	122	133	sumatriptan	TRIVIAL
EP1598066A1	A	161	172	sumatriptan	TRIVIAL
EP1598066A1	A	48	59	sumatriptan	TRIVIAL
EP1598066A1	T	19	30	sumatriptan	TRIVIAL
EP1599191A2	A	65	80	alendronic acid	TRIVIAL
EP1599191A2	A	91	97	esters	FAMILY
EP1599191A2	T	30	45	alendronic acid	TRIVIAL
EP1599191A2	T	56	62	esters	FAMILY
EP1599202A1	A	213	233	tetracyclic pyrazole	FAMILY
EP1599202A1	A	272	292	tetracyclic pyrazole	FAMILY
EP1599202A1	T	0	20	Tetracyclic pyrazole	FAMILY
EP1600160A1	A	1029	1036	alcohol	FAMILY
EP1600160A1	A	1071	1077	opioid	FAMILY
EP1600160A1	A	1145	1154	methadone	TRIVIAL
EP1600160A1	A	1244	1250	opioid	FAMILY
EP1600160A1	A	1311	1317	opioid	FAMILY
EP1600160A1	A	137	143	opioid	FAMILY
EP1600160A1	A	327	333	opioid	FAMILY
EP1600160A1	A	397	403	opioid	FAMILY
EP1600160A1	A	459	465	opioid	FAMILY
EP1600160A1	A	569	575	opioid	FAMILY
EP1600160A1	A	850	856	opioid	FAMILY
EP1600160A1	A	85	93	morphine	TRIVIAL
EP1600160A1	T	125	131	opioid	FAMILY
EP1603572A4	A	172	210	non-aromatic carbocycle or heterocycle	MULTIPLE
EP1603572A4	A	275	281	trysin	TRIVIAL
EP1603572A4	A	287	293	serine	TRIVIAL
EP1603572A4	A	52	67	cyclic diamines	FAMILY
EP1603572A4	T	18	33	cyclic diamines	FAMILY
EP1605938B1	A	0	9	Quinoline	FAMILY
EP1605938B1	A	14	27	naphthyridine	FAMILY
EP1605938B1	T	29	39	napthydrin	FAMILY
EP1605938B1	T	44	53	quinoline	FAMILY
EP1605948A1	T	0	13	Prostaglandin	FAMILY
EP1613320A1	T	24	32	ag013736	IDENTIFIER
EP1613326B1	A	1032	1034	Ar	ABBREVIATION
EP1613326B1	A	1041	1074	bicyclic or tricyclic carbocyclic	MULTIPLE
EP1613326B1	A	1106	1108	Ar	ABBREVIATION
EP1613326B1	A	1115	1137	monocyclic carbocyclic	FAMILY
EP1613326B1	A	1202	1210	hydrogen	SYSTEMATIC
EP1613326B1	A	1212	1217	alkyl	FAMILY
EP1613326B1	A	1274	1284	heteroaryl	FAMILY
EP1613326B1	A	1308	1312	aryl	FAMILY
EP1613326B1	A	171	173	Ar	ABBREVIATION
EP1613326B1	A	218	244	monocyclic heteroarornatic	FAMILY
EP1613326B1	A	266	289	bicyclic heteroaromatic	FAMILY
EP1613326B1	A	306	308	Ar	FAMILY
EP1613326B1	A	351	409	a monocyclic, a bicyclic, and a tricyclic carbocyclic aryl	MULTIPLE
EP1613326B1	A	469	474	alkyl	FAMILY
EP1613326B1	A	531	541	heteroaryl	FAMILY
EP1613326B1	A	564	568	aryl	FAMILY
EP1613326B1	A	642	650	hydrogen	SYSTEMATIC
EP1613326B1	A	652	657	alkyl	FAMILY
EP1613326B1	A	714	724	heteroaryl	FAMILY
EP1613326B1	A	748	752	aryl	FAMILY
EP1613326B1	A	782	787	cyano	SYSTEMATIC
EP1613326B1	A	789	794	nitro	SYSTEMATIC
EP1613326B1	A	799	804	amino	SYSTEMATIC
EP1613326B1	A	809	814	amido	SYSTEMATIC
EP1613326B1	A	816	828	perhaloalkyl	FAMILY
EP1613326B1	A	834	841	halogen	FAMILY
EP1613326B1	A	887	895	hydrogen	SYSTEMATIC
EP1613326B1	A	897	902	alkyl	FAMILY
EP1613326B1	A	988	1003	-(CH2)j-C(O)OR4	FAMILY
EP1613326B1	T	0	99	(3-{3-'(2,4-bis-trifluormethyl-benzyl)-(5-ethyl-pyrimidin-2-yl)-amino]-propoxy}-phenyl)-acetic acid	SYSTEMATIC
EP1614694A1	A	116	132	titanium dioxide	SYSTEMATIC
EP1614694A1	A	191	207	titanium dioxide	SYSTEMATIC
EP1614694A1	A	2	18	titanium dioxide	SYSTEMATIC
EP1614694A1	A	225	230	ester	FAMILY
EP1614694A1	A	241	249	carboxyl	SYSTEMATIC
EP1614694A1	A	378	386	carboxyl	SYSTEMATIC
EP1614694A1	A	468	484	titanium dioxide	SYSTEMATIC
EP1614694A1	T	0	16	Titanium dioxide	SYSTEMATIC
EP1615622B1	A	49	62	tetracyclines	FAMILY
EP1615622B1	A	75	86	doxycycline	TRIVIAL
EP1615622B1	T	27	39	doxycyclines	FAMILY
EP1616577B1	T	0	187	2-chloro-6,7-dimethoxy-N-5 [5-(1)H- indazolyl]quinazoline-4-amine, N-(1-benzyl-4-piperidinyl)-1H-indazole-5-amine dihydrochloride, 4-[2-(2,3,4,5,6-pentafluorophenyl)acryloyl]cinnamic acid	SYSTEMATIC
EP1616577B1	T	192	213	fasudil hydrochloride	SYSTEMATIC
EP1623706A2	A	31	38	taxanes	FAMILY
EP1623706A2	T	21	28	taxanes	FAMILY
EP1638528A2	A	138	144	lysine	TRIVIAL
EP1638528A2	A	146	153	proline	TRIVIAL
EP1638528A2	A	155	163	arginine	TRIVIAL
EP1638528A2	A	165	178	ascorbic acid	TRIVIAL
EP1638528A2	A	180	189	magnesium	SYSTEMATIC
EP1638528A2	A	210	227	N-acetyl-cysteine	SYSTEMATIC
EP1638528A2	A	229	237	selenium	SYSTEMATIC
EP1638528A2	A	239	245	copper	SYSTEMATIC
EP1638528A2	A	247	256	manganese	SYSTEMATIC
EP1638528A2	A	423	429	lysine	TRIVIAL
EP1638528A2	A	442	455	ascorbic acid	TRIVIAL
EP1641456A2	A	153	162	gaboxadol	TRIVIAL
EP1641456A2	A	248	257	serotonin	TRIVIAL
EP1641456A2	A	40	49	gaboxadol	TRIVIAL
EP1641456A2	T	0	9	Gaboxadol	TRIVIAL
EP1641775B1	A	145	161	Pyridine-alkynyl	FAMILY
EP1641775B1	A	238	254	Pyridine-alkynyl	FAMILY
EP1641775B1	A	778	794	Pyridine-alkynyl	FAMILY
EP1641775B1	T	0	17	2-pyridine alkyne	FAMILY
EP1646392A2	T	0	53	7 and 8 membered heterocyclic cyclopentyl benzylamide	FAMILY
EP1647272A1	A	1125	1132	alcohol	FAMILY
EP1647272A1	A	1313	1321	alcohols	FAMILY
EP1647272A1	A	365	386	vicinal dithioglycols	FAMILY
EP1647272A1	A	685	692	ethanol	SYSTEMATIC
EP1647272A1	T	56	63	alcohol	FAMILY
EP1652521A1	A	116	118	K+	FORMULA
EP1652521A1	A	64	74	sildenafil	TRIVIAL
EP1652521A1	A	99	105	Ca(2+)	FORMULA
EP1652521A1	T	30	40	sildenafil	TRIVIAL
EP1652521A1	T	65	71	Ca(2+)	FORMULA
EP1652521A1	T	82	84	K+	FORMULA
EP1658093B1	A	108	116	steroids	FAMILY
EP1658093B1	A	94	102	oxytocin	TRIVIAL
EP1658093B1	T	28	36	oxytocin	TRIVIAL
EP1658093B1	T	41	52	testosteron	TRIVIAL
EP1658093B1	T	56	65	estradiol	TRIVIAL
EP1658852A1	A	61	74	diphosphonate	SYSTEMATIC
EP1658852A1	T	43	53	ibandronat	TRIVIAL
EP1660069A2	A	1081	1085	NPD1	ABBREVIATION
EP1660069A2	A	1155	1160	NPD 1	ABBREVIATION
EP1660069A2	A	22	42	10, 17S-docosatriene	SYSTEMATIC
EP1660069A2	A	285	304	10,175-docosatriene	SYSTEMATIC
EP1660069A2	A	306	311	NPD 1	ABBREVIATION
EP1660069A2	A	323	328	NPD 1	ABBREVIATION
EP1660069A2	A	356	360	H2O2	FORMULA
EP1660069A2	A	45	62	Neuroprotectin D1	TRIVIAL
EP1660069A2	A	622	626	NPD1	ABBREVIATION
EP1660069A2	A	68	72	NPD1	ABBREVIATION
EP1660069A2	A	755	791	N-retinylidene-N-retinylethanolamine	SYSTEMATIC
EP1660069A2	A	808	812	NPD1	ABBREVIATION
EP1660069A2	A	931	935	NPD1	ABBREVIATION
EP1660490A1	A	36	60	3-chromancarboxylic acid	FAMILY
EP1660490A1	T	8	23	carboxylic acid	FAMILY
EP1661564A1	A	0	52	N-heterocyclyl or heterocyclylalkyl secondary amines	MULTIPLE
EP1661564A1	A	1003	1009	(CH2)n	FAMILY
EP1661564A1	A	1011	1019	(CH2)nCO	FAMILY
EP1661564A1	A	1021	1039	N(R4>5>)CO(CH2)nCO	FAMILY
EP1661564A1	A	1041	1056	N(R4>5>)CO-D-CO	FAMILY
EP1661564A1	A	1058	1072	CON(R4>5>)D-CO	FAMILY
EP1661564A1	A	1074	1081	CO-D-CO	FAMILY
EP1661564A1	A	1083	1097	CH=CH-(CH2)nCO	FAMILY
EP1661564A1	A	1099	1117	N(R4>5>)-(CH2)n-CO	FAMILY
EP1661564A1	A	1119	1145	N(R4>5>)CO-C(R4>6>R4>7>)CO	FAMILY
EP1661564A1	A	1147	1156	O(CH2)nCO	FAMILY
EP1661564A1	A	1158	1186	N(R4>5>)CONH-C(R4>6>R4>7>)CO	FAMILY
EP1661564A1	A	1188	1214	CON(R4>5>)-C(R4>6>R4>7>)CO	FAMILY
EP1661564A1	A	1216	1225	S(CH2)nCO	FAMILY
EP1661564A1	A	1239	1248	phenylene	FAMILY
EP1661564A1	A	1291	1296	alkyl	FAMILY
EP1661564A1	A	1298	1304	alkoxy	FAMILY
EP1661564A1	A	1306	1313	hydroxy	SYSTEMATIC
EP1661564A1	A	1315	1320	nitro	SYSTEMATIC
EP1661564A1	A	1322	1326	halo	FAMILY
EP1661564A1	A	1328	1333	cyano	SYSTEMATIC
EP1661564A1	A	1337	1344	carboxy	SYSTEMATIC
EP1661564A1	A	1360	1371	alkyl ester	FAMILY
EP1661564A1	A	1377	1388	heterocycle	FAMILY
EP1661564A1	A	1395	1403	hydrogen	SYSTEMATIC
EP1661564A1	A	1407	1412	alkyl	FAMILY
EP1661564A1	A	1429	1437	hydrogen	SYSTEMATIC
EP1661564A1	A	1439	1444	alkyl	FAMILY
EP1661564A1	A	1446	1450	aryl	FAMILY
EP1661564A1	A	1454	1461	aralkyl	FAMILY
EP1661564A1	A	150	202	N-heterocyclyl or heterocyclylalkyl secondary amines	MULTIPLE
EP1661564A1	A	1504	1511	hydroxy	SYSTEMATIC
EP1661564A1	A	1513	1518	thiol	FAMILY
EP1661564A1	A	1520	1524	halo	FAMILY
EP1661564A1	A	1526	1531	nitro	SYSTEMATIC
EP1661564A1	A	1533	1538	alkyl	FAMILY
EP1661564A1	A	1540	1546	alkoxy	FAMILY
EP1661564A1	A	1548	1557	alkylthio	FAMILY
EP1661564A1	A	1559	1567	aralkoxy	FAMILY
EP1661564A1	A	1569	1580	aralkylthio	FAMILY
EP1661564A1	A	1582	1585	NR4	FAMILY
EP1661564A1	A	1597	1604	carboxy	SYSTEMATIC
EP1661564A1	A	1620	1631	alkyl ester	FAMILY
EP1661564A1	A	1648	1656	hydrogen	SYSTEMATIC
EP1661564A1	A	1658	1671	alkyl or COR5	FAMILY
EP1661564A1	A	1725	1737	heterocyclyl	FAMILY
EP1661564A1	A	1744	1752	hydrogen	SYSTEMATIC
EP1661564A1	A	1754	1759	alkyl	FAMILY
EP1661564A1	A	1761	1767	alkoxy	FAMILY
EP1661564A1	A	1771	1774	NR5	FAMILY
EP1661564A1	A	1799	1807	hydrogen	SYSTEMATIC
EP1661564A1	A	1811	1816	alkyl	FAMILY
EP1661564A1	A	1865	1876	heterocycle	FAMILY
EP1661564A1	A	1891	1897	(CH2)p	FAMILY
EP1661564A1	A	1899	1919	C(R5>3>R5>4>)-(CH2)p	FAMILY
EP1661564A1	A	1924	1940	C(R5>3>R5>4>)-CO	FAMILY
EP1661564A1	A	1957	1965	hydrogen	SYSTEMATIC
EP1661564A1	A	1967	1972	alkyl	FAMILY
EP1661564A1	A	1976	1983	aralkyl	FAMILY
EP1661564A1	A	2002	2006	aryl	FAMILY
EP1661564A1	A	2042	2049	hydroxy	SYSTEMATIC
EP1661564A1	A	2051	2055	halo	FAMILY
EP1661564A1	A	2057	2062	nitro	SYSTEMATIC
EP1661564A1	A	2064	2069	alkyl	FAMILY
EP1661564A1	A	2071	2077	alkoxy	FAMILY
EP1661564A1	A	2081	2084	NR4	FAMILY
EP1661564A1	A	2103	2106	Het	FAMILY
EP1661564A1	A	2109	2120	heterocycle	FAMILY
EP1661564A1	A	2163	2166	Het	FAMILY
EP1661564A1	A	2169	2184	tetrahydrofuran	SYSTEMATIC
EP1661564A1	A	2188	2203	tetrahydropyran	SYSTEMATIC
EP1661564A1	A	2211	2214	OR3	FAMILY
EP1661564A1	A	2228	2236	hydrogen	SYSTEMATIC
EP1661564A1	A	2238	2243	alkyl	FAMILY
EP1661564A1	A	2245	2252	aralkyl	FAMILY
EP1661564A1	A	2254	2278	heterocycloalkylcarbonyl	FAMILY
EP1661564A1	A	2286	2303	heterocyclylalkyl	FAMILY
EP1661564A1	A	2330	2336	carbon	SYSTEMATIC
EP1661564A1	A	2339	2352	alkylcarbonyl	FAMILY
EP1661564A1	A	2354	2366	arylcarbonyl	FAMILY
EP1661564A1	A	2370	2385	aralkylcarbonyl	FAMILY
EP1661564A1	A	2393	2401	hydrogen	SYSTEMATIC
EP1661564A1	A	2421	2432	CON(H)-CHR4	FAMILY
EP1661564A1	A	2704	2710	oxygen	SYSTEMATIC
EP1661564A1	A	320	340	A-X-NH-Y-Het(R1>R2>)	FAMILY
EP1661564A1	A	348	356	hydrogen	SYSTEMATIC
EP1661564A1	A	358	361	OR3	FAMILY
EP1661564A1	A	364	367	SR3	FAMILY
EP1661564A1	A	370	390	oxo or cyclic acetal	FAMILY
EP1661564A1	A	395	403	hydrogen	SYSTEMATIC
EP1661564A1	A	405	410	alkyl	FAMILY
EP1661564A1	A	412	419	aralkyl	FAMILY
EP1661564A1	A	421	445	heterocycloalkylcarbonyl	FAMILY
EP1661564A1	A	447	460	alkylcarbonyl	FAMILY
EP1661564A1	A	462	474	arylcarbonyl	FAMILY
EP1661564A1	A	478	493	aralkylcarbonyl	FAMILY
EP1661564A1	A	501	506	alkyl	FAMILY
EP1661564A1	A	508	512	aryl	FAMILY
EP1661564A1	A	517	533	heterocycloalkyl	FAMILY
EP1661564A1	A	579	584	alkyl	FAMILY
EP1661564A1	A	586	593	hydroxy	SYSTEMATIC
EP1661564A1	A	595	601	alkoxy	FAMILY
EP1661564A1	A	603	608	nitro	SYSTEMATIC
EP1661564A1	A	610	615	cyano	SYSTEMATIC
EP1661564A1	A	617	621	halo	FAMILY
EP1661564A1	A	625	628	NR4	FAMILY
EP1661564A1	A	645	653	hydrogen	SYSTEMATIC
EP1661564A1	A	657	662	alkyl	FAMILY
EP1661564A1	A	711	722	heterocycle	FAMILY
EP1661564A1	A	727	735	hydrogen	SYSTEMATIC
EP1661564A1	A	737	742	alkyl	FAMILY
EP1661564A1	A	744	748	aryl	FAMILY
EP1661564A1	A	752	759	aralkyl	FAMILY
EP1661564A1	A	812	815	OR6	FAMILY
EP1661564A1	A	818	821	NR7	FAMILY
EP1661564A1	A	827	831	halo	FAMILY
EP1661564A1	A	833	838	cyano	SYSTEMATIC
EP1661564A1	A	840	845	nitro	SYSTEMATIC
EP1661564A1	A	849	854	alkyl	FAMILY
EP1661564A1	A	863	871	hydrogen	SYSTEMATIC
EP1661564A1	A	873	878	alkyl	FAMILY
EP1661564A1	A	880	884	aryl	FAMILY
EP1661564A1	A	886	893	aralkyl	FAMILY
EP1661564A1	A	895	908	alkylcarbonyl	FAMILY
EP1661564A1	A	910	922	arylcarbonyl	FAMILY
EP1661564A1	A	926	941	aralkylcarbonyl	FAMILY
EP1661564A1	A	970	974	aryl	FAMILY
EP1661564A1	A	978	990	heterocyclic	FAMILY
EP1661564A1	T	0	12	Heterocyclic	FAMILY
EP1664005A1	A	379	387	thiazole	FAMILY
EP1664005A1	A	44	52	thiazole	FAMILY
EP1664005A1	T	0	8	Thiazole	FAMILY
EP1670481A1	A	42	53	ciclesonide	TRIVIAL
EP1670481A1	T	7	18	ciclesonide	TRIVIAL
EP1674467A1	A	214	223	benzazole	SYSTEMATIC
EP1674467A1	A	253	254	S	FORMULA
EP1674467A1	A	256	257	O	FORMULA
EP1674467A1	A	259	261	SO	FORMULA
EP1674467A1	A	263	266	SO2	FORMULA
EP1674467A1	A	295	296	S	FORMULA
EP1674467A1	A	298	299	O	FORMULA
EP1674467A1	A	301	304	NR2	FAMILY
EP1674467A1	A	306	308	SO	FORMULA
EP1674467A1	A	310	313	SO2	FORMULA
EP1674467A1	A	343	346	CO-	FORMULA
EP1674467A1	A	349	352	CS-	FORMULA
EP1674467A1	A	355	358	SO-	FORMULA
EP1674467A1	A	361	365	SO2-	FORMULA
EP1674467A1	A	368	372	CO2-	FORMULA
EP1674467A1	A	375	381	CONR8-	FAMILY
EP1674467A1	A	384	390	NR8CO-	FAMILY
EP1674467A1	A	393	402	NR8CONR9-	FAMILY
EP1674467A1	A	405	412	NR8COO-	FAMILY
EP1674467A1	A	415	424	NR8NR9CO-	FAMILY
EP1674467A1	A	427	434	NR8OCO-	FAMILY
EP1674467A1	A	437	444	ONR8CO-	FAMILY
EP1674467A1	A	447	454	NR8SO2-	FAMILY
EP1674467A1	A	628	633	alkyl	FAMILY
EP1674467A1	A	635	639	aryl	FAMILY
EP1674467A1	A	641	648	aralkyl	FAMILY
EP1674467A1	A	650	659	alkylaryl	FAMILY
EP1674467A1	A	661	671	heteroaryl	FAMILY
EP1674467A1	T	0	36	2,5- and 2,6-disubstituted benzazole	MULTIPLE
EP1674468A1	A	74	98	clopidogrel hydrobromide	SYSTEMATIC
EP1674468A1	T	14	38	clopidogrel hydrobromide	SYSTEMATIC
EP1675569A1	A	58	73	perfluorocarbon	FAMILY
EP1682514A1	T	0	24	11- o-methylgeldanamycin	SYSTEMATIC
EP1682532B1	A	31	42	pyrimidines	FAMILY
EP1682532B1	T	0	11	Pyrimidines	FAMILY
EP1683515A2	A	266	273	bismuth	SYSTEMATIC
EP1683515A2	A	37	44	bismuth	SYSTEMATIC
EP1683515A2	T	0	7	Bismuth	FAMILY
EP1689731B1	A	25	44	2-phenyl-benzofuran	FAMILY
EP1689731B1	T	0	19	2-phenyl-benzofuran	FAMILY
EP1694335A4	A	316	333	diferuloylmethane	SYSTEMATIC
EP1694335A4	A	335	348	guggulsterone	TRIVIAL
EP1694335A4	A	350	369	1'­-Acetoxychavicol	SYSTEMATIC
EP1699456A1	A	0	9	Macrolide	FAMILY
EP1699456A1	A	33	38	FK506	IDENTIFIER
EP1699456A1	T	7	17	macrolides	FAMILY
EP1700597A1	A	116	129	ubidecarenone	TRIVIAL
EP1700597A1	A	166	178	dexpanthenol	TRIVIAL
EP1700597A1	A	244	257	chlorhexidine	TRIVIAL
EP1700597A1	T	53	66	ubidecarenone	TRIVIAL
EP1700597A1	T	68	80	dexpanthenol	TRIVIAL
EP1700597A1	T	85	98	chlorhexidine	TRIVIAL
EP1700598A1	A	219	227	platinum	SYSTEMATIC
EP1700598A1	T	50	61	satraplatin	TRIVIAL
EP1700598A1	T	65	70	JM118	TRIVIAL
EP1700598A1	T	75	84	docetaxel	TRIVIAL
EP1702983A2	T	86	102	oligonucleotides	FAMILY
EP1706386A1	A	251	262	C0-C8 alkyl	FAMILY
EP1706386A1	A	267	284	C1-4- heteroalkyl	FAMILY
EP1706386A1	A	348	349	O	FORMULA
EP1706386A1	A	351	352	S	FORMULA
EP1706386A1	A	354	359	S(O)2	FORMULA
EP1706386A1	A	364	365	N	FORMULA
EP1706386A1	A	408	414	carbon	SYSTEMATIC
EP1706386A1	A	472	473	O	FORMULA
EP1706386A1	A	475	477	NH	FORMULA
EP1706386A1	A	481	482	S	FORMULA
EP1706386A1	A	664	665	C	FORMULA
EP1706386A1	A	667	668	O	FORMULA
EP1706386A1	A	670	671	S	FORMULA
EP1706386A1	A	673	675	NH	FORMULA
EP1706386A1	T	0	8	Bicyclic	FAMILY
EP1708713B1	A	135	136	C	FORMULA
EP1708713B1	A	140	141	S	FORMULA
EP1708713B1	A	160	161	C	FORMULA
EP1708713B1	A	183	184	S	FORMULA
EP1708713B1	A	240	250	-(CRaRb)r-	FAMILY
EP1708713B1	A	254	259	-SO2-	FORMULA
EP1708713B1	A	325	333	hydrogen	SYSTEMATIC
EP1708713B1	A	337	342	alkyl	FAMILY
EP1708713B1	A	349	351	CH	FORMULA
EP1708713B1	A	355	356	N	FORMULA
EP1708713B1	A	37	50	quinazolinone	FAMILY
EP1708713B1	A	387	391	aryl	FAMILY
EP1708713B1	A	418	428	heteroaryl	FAMILY
EP1708713B1	A	447	451	aryl	FAMILY
EP1708713B1	A	473	479	phenyl	SYSTEMATIC
EP1708713B1	A	518	533	trifluoromethyl	SYSTEMATIC
EP1708713B1	A	535	539	halo	FAMILY
EP1708713B1	A	541	546	cyano	SYSTEMATIC
EP1708713B1	A	548	559	C1-C6 alkyl	FAMILY
EP1708713B1	A	563	575	C1-C6 alkoxy	FAMILY
EP1708713B1	A	582	587	-NR3-	FAMILY
EP1708713B1	A	591	594	-O-	FORMULA
EP1708713B1	A	610	618	hydrogen	SYSTEMATIC
EP1708713B1	A	620	625	alkyl	FAMILY
EP1708713B1	A	627	631	acyl	SYSTEMATIC
EP1708713B1	A	633	643	amidoalkyl	FAMILY
EP1708713B1	A	645	657	hydroxyalkyl	FAMILY
EP1708713B1	A	661	672	alkoxyalkyl	FAMILY
EP1708713B1	A	760	779	5-hydroxytryptamine	SYSTEMATIC
EP1708713B1	T	0	57	1-benzyl-5-piperazin-1-yl-3,4 dihydro-1h-quinazolin-2-one	FAMILY
EP1708713B1	T	203	222	5-hydroxytryptamine	SYSTEMATIC
EP1708713B1	T	233	237	5-ht	SYSTEMATIC
EP1708713B1	T	89	169	1h-benzo(1,2,6)thiadiazine-2,2-dioxide and 1,4-dihydro-benzo(d)(1,3)oxazin-2-one	FAMILY
EP1711182A1	A	116	126	rifampicin	TRIVIAL
EP1711182A1	A	128	137	isoniazid	TRIVIAL
EP1711182A1	A	139	149	ethambutol	TRIVIAL
EP1711182A1	A	151	163	pyrazinamide	SYSTEMATIC
EP1713479A1	A	150	156	methyl	SYSTEMATIC
EP1713479A1	A	158	163	ethyl	SYSTEMATIC
EP1713479A1	A	165	174	isopropyl	SYSTEMATIC
EP1713479A1	A	176	185	sec-butyl	SYSTEMATIC
EP1713479A1	A	190	200	tert-butyl	SYSTEMATIC
EP1713507A2	A	110	117	ethanol	SYSTEMATIC
EP1713507A2	A	122	134	acetaldehyde	SYSTEMATIC
EP1713507A2	A	314	321	ethanol	SYSTEMATIC
EP1713507A2	A	343	351	aldehyde	FAMILY
EP1713507A2	A	382	394	acetaldehyde	SYSTEMATIC
EP1713507A2	A	472	479	alcohol	FAMILY
EP1713507A2	A	750	758	pyruvate	TRIVIAL
EP1713507A2	A	814	826	acetaldehyde	SYSTEMATIC
EP1713507A2	A	864	872	pyruvate	TRIVIAL
EP1713507A2	T	29	41	acetaldehyde	SYSTEMATIC
EP1714652A2	A	134	141	glucose	TRIVIAL
EP1714652A2	A	24	41	thiazolidinedione	FAMILY
EP1714652A2	T	7	25	thiazolidinediones	FAMILY
EP1716125A1	T	0	9	Tetrazole	FAMILY
EP1716125A1	T	50	59	glutamate	TRIVIAL
EP1719518A1	A	53	64	lactic acid	TRIVIAL
EP1719518A1	A	627	637	gluconates	FAMILY
EP1719518A1	A	641	649	citrates	FAMILY
EP1722776A2	T	7	21	beta-lapachone	TRIVIAL
EP1725529A1	A	0	19	bis-Bicyclic amides	FAMILY
EP1725529A1	T	0	19	Bis bicyclic amides	FAMILY
EP1726305A1	A	0	23	Zinc salt of omeprazole	FAMILY
EP1726305A1	T	0	23	Zinc salt of omeprazole	FAMILY
EP1726586A1	A	697	708	cholesterol	TRIVIAL
EP1726586A1	A	733	744	cholesterol	TRIVIAL
EP1726586A1	A	757	768	cholesteral	TRIVIAL
EP1726586A1	T	0	18	Dihydronaphthalene	FAMILY
EP1728510A2	A	1042	1052	fatty acid	FAMILY
EP1728510A2	A	106	117	Malonyl CoA	TRIVIAL
EP1728510A2	A	158	169	malonyl CoA	TRIVIAL
EP1728510A2	A	477	487	fatty acid	FAMILY
EP1728510A2	A	774	784	fatty acid	FAMILY
EP1728510A2	A	809	819	acetyl CoA	SYSTEMATIC
EP1728510A2	A	86	104	malonyl Coenzyme A	TRIVIAL
EP1728510A2	T	44	55	malonyl coA	TRIVIAL
EP1729811B1	A	89	99	avermectin	FAMILY
EP1729811B1	T	21	31	ivermectin	FAMILY
EP1730126A1	T	6	19	benzoxazinone	FAMILY
EP1731156A1	A	1116	1127	moclobemide	TRIVIAL
EP1731156A1	A	1181	1192	triethyltin	SYSTEMATIC
EP1731156A1	A	1194	1197	TET	ABBREVIATION
EP1731156A1	A	1248	1259	moclobemide	TRIVIAL
EP1731156A1	A	1280	1283	TET	ABBREVIATION
EP1731156A1	A	1333	1344	moclobemide	TRIVIAL
EP1731156A1	A	1422	1431	Monoamine	FAMILY
EP1731156A1	A	183	192	benzamide	FAMILY
EP1731156A1	A	239	240	O	FORMULA
EP1731156A1	A	244	245	S	FORMULA
EP1731156A1	A	253	258	alkyl	FAMILY
EP1731156A1	A	265	273	-(CH2)n-	FAMILY
EP1731156A1	A	351	356	NR1NH	FAMILY
EP1731156A1	A	368	379	heterocycle	FAMILY
EP1731156A1	A	425	426	O	FORMULA
EP1731156A1	A	430	431	N	FORMULA
EP1731156A1	A	433	444	heterocycle	FAMILY
EP1731156A1	A	473	481	hydroxyl	SYSTEMATIC
EP1731156A1	A	485	490	oxide	SYSTEMATIC
EP1731156A1	A	502	508	R2-R6H	FAMILY
EP1731156A1	A	510	514	halo	FAMILY
EP1731156A1	A	516	518	OH	FORMULA
EP1731156A1	A	520	530	1-4C alkyl	FAMILY
EP1731156A1	A	532	535	CF3	FORMULA
EP1731156A1	A	539	542	NO2	FORMULA
EP1731156A1	A	642	645	NR1	FAMILY
EP1731156A1	A	649	651	NH	FORMULA
EP1731156A1	A	673	676	NR1	FAMILY
EP1731156A1	A	682	693	heterocycle	FAMILY
EP1731156A1	A	71	80	benzamide	FAMILY
EP1731156A1	A	784	793	corticoid	FAMILY
EP1731156A1	A	806	820	glucocorticoid	FAMILY
EP1731156A1	A	823	831	glycerol	TRIVIAL
EP1731156A1	A	833	841	mannitol	TRIVIAL
EP1731156A1	A	866	876	furosemide	TRIVIAL
EP1731156A1	A	881	892	barbiturate	FAMILY
EP1731156A1	A	894	908	tetracosactide	TRIVIAL
EP1731156A1	A	925	953	cytidine 5'-diphosphocholine	SYSTEMATIC
EP1731156A1	A	955	966	vinpocetine	TRIVIAL
EP1731156A1	A	970	977	calcium	SYSTEMATIC
EP1731156A1	A	994	1014	N-methyl-D aspartate	SYSTEMATIC
EP1733741A2	A	123	131	glycerin	TRIVIAL
EP1733741A2	A	89	99	bioquinone	FAMILY
EP1733741A2	T	40	51	bioquinones	FAMILY
EP1733741A2	T	78	87	glycerine	TRIVIAL
EP1735443A2	A	151	171	polyglutamine repeat	FAMILY
EP1735443A2	A	173	178	polyQ	FAMILY
EP1735443A2	A	389	409	polyglutamine repeat	FAMILY
EP1735443A2	A	411	416	polyQ	FAMILY
EP1735443A2	A	517	522	polyQ	FAMILY
